标准向前行递推法
学号:2022302141211, 其中l<=180, 角度为30度
--------------------------------------
L      M         Pln[l][m]
84     17    1.4158889246922981
84     18    2.2872787668815575
84     19    0.3101500683776197
84     20    -2.0454179163775223
84     21    -2.0397654192450454
84     22    0.2360444676565082
84     23    2.2673797955466912
84     24    1.9888293539323330
84     25    -0.2310750965569731
84     26    -2.2448814101759664
84     27    -2.2878853501204808
84     28    -0.4238393182724463
84     29    1.7811933918349594
84     30    2.6855739248036969
84     31    1.7518525056560434
84     32    -0.2997903924476943
84     33    -2.1870956947233378
84     34    -2.9214659183731126
84     35    -2.2612331778695753
84     36    -0.6365194341476659
84     37    1.2336286595610617
84     38    2.7286975004432166
84     39    3.5333860349498591
84     40    3.6427144427135576
84     41    3.2470478175877924
84     42    2.5951491760853642
84     43    1.8973084732212480
84     44    1.2848906547154020
84     45    0.8129502241713016
84     46    0.4835220028491744
84     47    0.2716087127161336
84     48    0.1446148856505349
84     49    0.0731922917524095
84     50    0.0352938635856266
84     51    0.0162452281633174
84     52    0.0071483813096614
84     53    0.0030108290255222
84     54    0.0012150684086623
84     55    0.0004702237412147
84     56    0.0001746121570433
84     57    0.0000622471339327
84     58    0.0000213101136469
84     59    0.0000070074818561
84     60    0.0000022135052685
84     61    0.0000006716137496
84     62    0.0000001957053620
84     63    0.0000000547517781
84     64    0.0000000146999755
84     65    0.0000000037853599
84     66    0.0000000009342283
84     67    0.0000000002207824
84     68    0.0000000000499080
84     69    0.0000000000107772
84     70    0.0000000000022197
84     71    0.0000000000004353
84     72    0.0000000000000811
84     73    0.0000000000000143
84     74    0.0000000000000024
84     75    0.0000000000000004
84     76    0.0000000000000001
84     77    0.0000000000000000
84     78    0.0000000000000000
84     79    0.0000000000000000
84     80    0.0000000000000000
84     81    0.0000000000000000
84     82    0.0000000000000000
84     83    0.0000000000000000
84     84    0.0000000000000000

85     0     1.5957094774166476
85     1     0.0171417342313429
85     2     -2.2562881403380586
85     3     -0.2000553101664962
85     4     2.2328788384337810
85     5     0.5625348595590354
85     6     -2.1202175955890397
85     7     -1.0799089593526210
85     8     1.8148037136663135
85     9     1.6722563725862385
85     10    -1.2034898973608721
85     11    -2.1659000334042693
85     12    0.2311958990002312
85     13    2.2831559860329120
85     14    0.9862101538854672
85     15    -1.7200319010071290
85     16    -2.0512401424718814
85     17    0.3687405850813841
85     18    2.3156830110599378
85     19    1.3600773243507582
85     20    -1.2466946212029124
85     21    -2.4045890887974410
85     22    -0.8633125588045121
85     23    1.6147257078845374
85     24    2.4312233486010788
85     25    0.8470562769146852
85     26    -1.5414440847864290
85     27    -2.5582601426604321
85     28    -1.4078202413699381
85     29    0.8752889475516643
85     30    2.5098593956428665
85     31    2.3861142506997104
85     32    0.7015492308136532
85     33    -1.4149157878820442
85     34    -2.7614552625465461
85     35    -2.7347412901510428
85     36    -1.4854376094442121
85     37    0.3552558862786121
85     38    2.0873161394347841
85     39    3.2416079042280757
85     40    3.6739704020776287
85     41    3.4963515518125066
85     42    2.9421272770976161
85     43    2.2468880377127722
85     44    1.5815731463943614
85     45    1.0365779577623768
85     46    0.6371351513734815
85     47    0.3692147558626482
85     48    0.2025377387157350
85     49    0.1055104661923178
85     50    0.0523304095047524
85     51    0.0247615541136876
85     52    0.0111969174547838
85     53    0.0048452377049483
85     54    0.0020087119566674
85     55    0.0007985530584643
85     56    0.0003046429722348
85     57    0.0001115904478087
85     58    0.0000392640274449
85     59    0.0000132745363347
85     60    0.0000043129049159
85     61    0.0000013466736515
85     62    0.0000004040733881
85     63    0.0000001164861418
85     64    0.0000000322523279
85     65    0.0000000085727633
85     66    0.0000000021862184
85     67    0.0000000005345076
85     68    0.0000000001251712
85     69    0.0000000000280457
85     70    0.0000000000060044
85     71    0.0000000000012264
85     72    0.0000000000002385
85     73    0.0000000000000441
85     74    0.0000000000000077
85     75    0.0000000000000013
85     76    0.0000000000000002
85     77    0.0000000000000000
85     78    0.0000000000000000
85     79    0.0000000000000000
85     80    0.0000000000000000
85     81    0.0000000000000000
85     82    0.0000000000000000
85     83    0.0000000000000000
85     84    0.0000000000000000
85     85    0.0000000000000000

86     0     1.3839225719930899
86     1     1.1431340256263929
86     2     -1.9116372554033207
86     3     -1.2966160579035972
86     4     1.7564987756200807
86     5     1.5790654104179036
86     6     -1.4408483615067180
86     7     -1.9275335133887912
86     8     0.8998140981621402
86     9     2.2192972594969071
86     10    -0.0961466718510371
86     11    -2.2610967724056250
86     12    -0.9086927122595523
86     13    1.8234755469610500
86     14    1.8714181506672729
86     15    -0.7626863946518129
86     16    -2.3409821538468889
86     17    -0.7636853246907204
86     18    1.8156213452627918
86     19    2.1054060899893399
86     20    -0.1761392317869614
86     21    -2.2565757663116455
86     22    -1.7825910755332821
86     23    0.6371521312075056
86     24    2.3983081554625238
86     25    1.7641595729949917
86     26    -0.5586740892077059
86     27    -2.3820053496549551
86     28    -2.1556438868208834
86     29    -0.1681504637612306
86     30    1.9573377547199657
86     31    2.6819083174156657
86     32    1.6083173867155596
86     33    -0.4711935679917077
86     34    -2.2920631342784463
86     35    -2.9295790450688148
86     36    -2.1980478581295495
86     37    -0.5486885221197718
86     38    1.3091788953120491
86     39    2.7769864978357157
86     40    3.5574540535135801
86     41    3.6533131015363929
86     42    3.2540700947224224
86     43    2.6038899084794283
86     44    1.9087053642316276
86     45    1.2974983919168093
86     46    0.8248460527926774
86     47    0.4933753401843293
86     48    0.2789405758837584
86     49    0.1495969212922550
86     50    0.0763200327630179
86     51    0.0371235739629845
86     52    0.0172489783957880
86     53    0.0076672708414928
86     54    0.0032645620573441
86     55    0.0013327836417583
86     56    0.0005221609637575
86     57    0.0001964467650638
86     58    0.0000710069893161
86     59    0.0000246679599512
86     60    0.0000082384562716
86     61    0.0000026453957008
86     62    0.0000008167105089
86     63    0.0000002423975012
86     64    0.0000000691463414
86     65    0.0000000189512196
86     66    0.0000000049879539
86     67    0.0000000012599584
86     68    0.0000000003052145
86     69    0.0000000000708377
86     70    0.0000000000157344
86     71    0.0000000000033403
86     72    0.0000000000006767
86     73    0.0000000000001306
86     74    0.0000000000000239
86     75    0.0000000000000042
86     76    0.0000000000000007
86     77    0.0000000000000001
86     78    0.0000000000000000
86     79    0.0000000000000000
86     80    0.0000000000000000
86     81    0.0000000000000000
86     82    0.0000000000000000
86     83    0.0000000000000000
86     84    0.0000000000000000
86     85    0.0000000000000000
86     86    0.0000000000000000

87     0     0.8012745280419479
87     1     1.9629226042433403
87     2     -1.0555983422265798
87     3     -2.0470515679524777
87     4     0.8126911375060666
87     5     2.1769910366027219
87     6     -0.3814374961691198
87     7     -2.2695629675728619
87     8     -0.2494943547251844
87     9     2.1925609394747974
87     10    1.0356626367493393
87     11    -1.7824641543246149
87     12    -1.8202080349896856
87     13    0.9116139622655562
87     14    2.2982343600478541
87     15    0.3783432783873324
87     16    -2.0745902211690139
87     17    -1.7172884474253594
87     18    0.8997712162394107
87     19    2.3775305705980219
87     20    0.9324087445881162
87     21    -1.6246805204332901
87     22    -2.3285806986451374
87     23    -0.4690339951523261
87     24    1.8927324715536247
87     25    2.3439459625180779
87     26    0.5257010005227756
87     27    -1.7849063327380188
87     28    -2.5375190521589590
87     29    -1.1829157550359111
87     30    1.1057746847199295
87     31    2.5893800768824211
87     32    2.2953755123173201
87     33    0.5301001442918863
87     34    -1.5572643766253733
87     35    -2.8138211984441446
87     36    -2.7000415884062674
87     37    -1.4043698995410470
87     38    0.4391317830230441
87     39    2.1486617657032676
87     40    3.2759942990717352
87     41    3.6895777482922201
87     42    3.5040866418352361
87     43    2.9495900633867680
87     44    2.2569395635560094
87     45    1.5936972756308654
87     46    1.0489322711901177
87     47    0.6480405689756776
87     48    0.3777770148715882
87     49    0.2086340773545555
87     50    0.1095011492691036
87     51    0.0547560117787395
87     52    0.0261405468293625
87     53    0.0119342771054135
87     54    0.0052176558237276
87     55    0.0021869813356006
87     56    0.0008796450992821
87     57    0.0003397719081595
87     58    0.0001261076699386
87     59    0.0000449950399634
87     60    0.0000154381615337
87     61    0.0000050947185995
87     62    0.0000016172378210
87     63    0.0000004937905200
87     64    0.0000001449985996
87     65    0.0000000409377781
87     66    0.0000000111086107
87     67    0.0000000028956861
87     68    0.0000000007246401
87     69    0.0000000001739529
87     70    0.0000000000400191
87     71    0.0000000000088133
87     72    0.0000000000018555
87     73    0.0000000000003729
87     74    0.0000000000000714
87     75    0.0000000000000130
87     76    0.0000000000000022
87     77    0.0000000000000004
87     78    0.0000000000000001
87     79    0.0000000000000000
87     80    0.0000000000000000
87     81    0.0000000000000000
87     82    0.0000000000000000
87     83    0.0000000000000000
87     84    0.0000000000000000
87     85    0.0000000000000000
87     86    0.0000000000000000
87     87    0.0000000000000000

88     0     0.0039027027138432
88     1     2.2569135914584662
88     2     0.0828337263582590
88     3     -2.2510030819041065
88     4     -0.3474013812301261
88     5     2.1976924397986677
88     6     0.7785716473949029
88     7     -2.0160383690450754
88     8     -1.3336544742947827
88     9     1.5985566559497164
88     10    1.9016187208714501
88     11    -0.8509916354791305
88     12    -2.2738748980976022
88     13    -0.2265535978098665
